rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/actor_loss,train/critic_loss,train/ent_coef_loss,rollout/ep_rew_mean,time/episodes,train/learning_rate,time/fps,train/n_updates,train/ent_coef
230.32,164190,680750,-20.569435119628906,3.7836828231811523,-0.43861693143844604,4.7506254,3010,0.0003,4,680649,0.06896287947893143
243.99,164822,683867,-24.47771453857422,26.683231353759766,0.33638060092926025,0.5734150599999995,3020,0.0003,4,683766,0.0771544948220253
231.61,165366,686212,-26.354318618774414,16.411754608154297,-0.16207817196846008,0.38615724999999956,3030,0.0003,4,686111,0.07659085839986801
234.08,165922,688762,-25.825918197631836,9.368889808654785,-0.21047237515449524,0.34858174000000025,3040,0.0003,4,688661,0.08769767731428146
241.57,166546,691784,-28.137439727783203,8.911357879638672,0.18418559432029724,-5.04644913,3050,0.0003,4,691683,0.09154663234949112
241.5,167067,693963,-27.229877471923828,8.57089614868164,-0.2522081732749939,-6.257639060000002,3060,0.0003,4,693862,0.08282779157161713
246.27,167639,696684,-28.277029037475586,8.852294921875,0.34339120984077454,-6.794487740000001,3070,0.0003,4,696583,0.08015269041061401
247.36,168130,698741,-23.31214141845703,5.843732833862305,0.12129099667072296,-7.260722710000001,3080,0.0003,4,698640,0.08466143906116486
253.26,168692,701403,-27.693357467651367,5.5157318115234375,-0.3263006806373596,-9.34338394,3090,0.0003,4,701302,0.08655817061662674
249.73,169162,703439,-24.07870864868164,68.86555480957031,-0.24202588200569153,-7.54329043,3100,0.0003,4,703338,0.07853090018033981
250.73,169715,705823,-23.557559967041016,40.33880615234375,-0.18031707406044006,-10.209081199999998,3110,0.0003,4,705722,0.07656551897525787
241.62,170228,708029,-23.370826721191406,6.795626640319824,-0.0425284206867218,-10.543262380000002,3120,0.0003,4,707928,0.07342644035816193
243.49,170775,710561,-23.60478401184082,5.636030197143555,-0.04964520037174225,-8.61441949,3130,0.0003,4,710460,0.07529820501804352
248.52,171384,713614,-22.580421447753906,24.251235961914062,0.29301881790161133,-7.534094779999999,3140,0.0003,4,713513,0.0763387531042099
253.55,172059,717139,-22.248506546020508,68.27374267578125,0.04182988405227661,-4.09790172,3150,0.0003,4,717038,0.07547769695520401
264.37,172702,720400,-19.07887840270996,6.737035751342773,-0.06700372695922852,-2.9561151800000003,3160,0.0003,4,720299,0.07705529779195786
270.96,173355,723780,-19.05438232421875,54.486351013183594,-0.23186498880386353,-2.5052975199999996,3170,0.0003,4,723679,0.07919400930404663
275.28,173890,726269,-19.477493286132812,13.348021507263184,-0.2750956416130066,-1.3404594,3180,0.0003,4,726168,0.07226654887199402
273.91,174417,728794,-17.852523803710938,10.945987701416016,-0.003237426280975342,-0.3410929100000007,3190,0.0003,4,728693,0.07306427508592606
282.64,175013,731703,-16.34981918334961,7.320774078369141,-0.5086929202079773,-3.589753990000001,3200,0.0003,4,731602,0.07362888008356094
295.75,175712,735398,-17.154870986938477,2.2319412231445312,-0.5859014391899109,-0.7853622200000006,3210,0.0003,4,735297,0.0672646164894104
289.1,176139,736939,-15.429594039916992,2.8267860412597656,-0.3613337576389313,-3.6516889799999994,3220,0.0003,4,736838,0.06907880306243896
286.49,176675,739210,-16.099519729614258,2.1101651191711426,-0.22660456597805023,-3.94435003,3230,0.0003,4,739109,0.06797227263450623
286.88,177310,742302,-13.923362731933594,1.6010323762893677,-0.28209102153778076,-4.4443298,3240,0.0003,4,742201,0.06512633711099625
277.91,177912,744930,-15.17579460144043,2.416473388671875,0.3726028800010681,-3.2397492200000007,3250,0.0003,4,744829,0.06488296389579773
271.11,178492,747511,-15.118522644042969,11.911773681640625,0.7182935476303101,-3.3054802299999992,3260,0.0003,4,747410,0.062415942549705505
262.45,179065,750025,-14.125244140625,15.339431762695312,-0.6236481666564941,0.1435615199999998,3270,0.0003,4,749924,0.061263248324394226
264.69,179655,752738,-13.897348403930664,4.64754581451416,-0.09633441269397736,-0.23090387000000054,3280,0.0003,4,752637,0.057377226650714874
267.23,180254,755517,-12.023197174072266,6.928285598754883,-1.0128684043884277,3.5433622199999997,3290,0.0003,4,755416,0.061507485806941986
273.82,180972,759085,-12.574220657348633,3.198988914489746,-0.4182508587837219,6.94182299,3300,0.0003,4,758984,0.06065521761775017
256.56,181470,761054,-12.427787780761719,2.673154830932617,0.11064651608467102,3.7658158299999998,3310,0.0003,4,760953,0.0559961162507534
265.95,182029,763534,-11.225318908691406,4.518418312072754,-0.1372576653957367,9.21988641,3320,0.0003,4,763433,0.06098535656929016
269.08,182611,766118,-11.48005199432373,6.323117256164551,-0.2060113549232483,11.989762320000002,3330,0.0003,4,766017,0.05874131992459297
254.51,183077,767753,-12.56535816192627,1.931924819946289,0.288321852684021,14.55841637,3340,0.0003,4,767652,0.0577479787170887
250.63,183603,769993,-13.542262077331543,2.2904632091522217,0.014486495405435562,13.498767489999999,3350,0.0003,4,769892,0.05804542079567909
252.1,184202,772721,-12.655323028564453,21.590063095092773,-0.40027159452438354,12.146509980000001,3360,0.0003,4,772620,0.059072598814964294
251.89,184772,775214,-13.034835815429688,3.4672651290893555,-0.1700470745563507,9.864707779999998,3370,0.0003,4,775113,0.05538925155997276
246.16,185304,777354,-14.756636619567871,1.779369831085205,0.16119228303432465,11.241337010000002,3380,0.0003,4,777253,0.055679019540548325
249.85,185944,780502,-13.819672584533691,8.86880111694336,0.0549493134021759,6.676622300000002,3390,0.0003,4,780401,0.05717506632208824
255.53,186708,784638,-13.307706832885742,4.136020660400391,-0.012436911463737488,6.844544390000001,3400,0.0003,4,784537,0.0588257759809494
265.8,187359,787634,-14.359832763671875,11.074834823608398,0.11124050617218018,10.936756550000002,3410,0.0003,4,787533,0.05555684119462967
266.09,187931,790143,-14.667414665222168,2.3049838542938232,-0.38189202547073364,9.765280610000001,3420,0.0003,4,790042,0.054045066237449646
263.35,188459,792453,-15.061195373535156,1.532393217086792,0.095650315284729,5.777111030000001,3430,0.0003,4,792352,0.05592326819896698
270.34,189000,794787,-15.967897415161133,48.363739013671875,1.2327880859375,3.4749149100000007,3440,0.0003,4,794686,0.056014180183410645
264.63,189483,796456,-15.584710121154785,6.520793914794922,0.39260420203208923,-0.33307936999999954,3450,0.0003,4,796355,0.057299986481666565
259.03,190002,798624,-14.382488250732422,46.64951705932617,0.15045197308063507,0.44309723999999995,3460,0.0003,4,798523,0.05768785625696182
258.15,190538,801029,-13.871606826782227,2.0280869007110596,0.33844447135925293,0.8200835199999997,3470,0.0003,4,800928,0.06010064482688904
263.48,191138,803702,-13.194095611572266,18.15908432006836,0.3785015344619751,0.4849798100000008,3480,0.0003,4,803601,0.061229389160871506
256.45,191708,806147,-13.558611869812012,12.669389724731445,0.7863333225250244,1.8047508599999997,3490,0.0003,4,806046,0.05650731176137924
234.34,192196,808072,-11.45579719543457,9.353013038635254,0.048899367451667786,2.1215187299999996,3500,0.0003,4,807971,0.05424819514155388
229.1,192753,810544,-12.413008689880371,2.756697177886963,0.12413328886032104,0.2141652299999992,3510,0.0003,4,810443,0.053558703511953354
231.88,193380,813331,-11.280580520629883,6.2354230880737305,0.23935464024543762,-0.2672566800000011,3520,0.0003,4,813230,0.053641144186258316
236.0,193985,816053,-11.175923347473145,60.44340515136719,-0.6030123233795166,2.8817799299999978,3530,0.0003,4,815952,0.05300682783126831
237.13,194536,818500,-10.19641399383545,6.048373222351074,0.02892179787158966,0.2753396399999987,3540,0.0003,4,818399,0.05334595963358879
241.2,195037,820576,-9.980142593383789,10.028895378112793,0.6099958419799805,4.61741627,3550,0.0003,4,820475,0.054015371948480606
241.65,195554,822789,-10.355417251586914,5.236357688903809,0.5931186676025391,5.861846209999999,3560,0.0003,4,822688,0.05335605889558792
244.17,196136,825446,-10.455096244812012,2.53548002243042,-0.34850233793258667,7.86095984,3570,0.0003,4,825345,0.055686477571725845
244.0,196713,828102,-10.846122741699219,13.767560958862305,-0.2633534371852875,11.48653552,3580,0.0003,4,828001,0.05501749366521835
255.79,197418,831726,-11.648286819458008,2.3772635459899902,0.6114823222160339,15.20429384,3590,0.0003,4,831625,0.057343270629644394
271.92,198102,835264,-12.934549331665039,2.4477226734161377,0.017657987773418427,15.199258020000002,3600,0.0003,4,835163,0.058016709983348846
277.12,198745,838256,-12.643173217773438,1.9496127367019653,-0.1926359236240387,19.07380137,3610,0.0003,4,838155,0.05872179940342903
277.1,199344,841041,-13.122297286987305,8.556533813476562,-0.016690678894519806,16.92399982,3620,0.0003,4,840940,0.06194385886192322
264.59,199759,842512,-12.284751892089844,15.58670425415039,-0.5558735728263855,13.73898186,3630,0.0003,4,842411,0.06071329489350319
265.62,200325,845062,-12.488639831542969,3.1739683151245117,-0.07981811463832855,17.211655389999997,3640,0.0003,4,844961,0.06447187811136246
267.8,200849,847356,-13.008989334106445,4.7455549240112305,-0.17951969802379608,17.467096469999998,3650,0.0003,4,847255,0.06318994611501694
273.09,201447,850098,-13.312398910522461,5.000510215759277,0.5399132966995239,17.6567283,3660,0.0003,4,849997,0.06274814903736115
270.55,201988,852501,-13.896336555480957,7.375035762786865,0.18285173177719116,15.582601420000001,3670,0.0003,4,852400,0.061903271824121475
268.41,202553,854943,-12.80861759185791,2.19370698928833,-0.06464824080467224,11.03793074,3680,0.0003,4,854842,0.06452957540750504
252.03,203037,856929,-14.675588607788086,56.91123962402344,-0.2640053629875183,10.99083826,3690,0.0003,4,856828,0.06769047677516937
235.13,203507,858777,-15.359708786010742,13.188529014587402,0.1837383210659027,11.141340820000003,3700,0.0003,4,858676,0.06829872727394104
224.19,203995,860675,-16.824172973632812,22.933530807495117,0.05930835008621216,9.38510394,3710,0.0003,4,860574,0.0708438977599144
217.17,204494,862758,-18.178476333618164,8.293390274047852,0.43033990263938904,13.04797473,3720,0.0003,4,862657,0.06794837862253189
218.13,204930,864325,-18.222644805908203,5.371250629425049,-0.10354338586330414,18.65857887,3730,0.0003,4,864224,0.07402236014604568
220.25,205527,867087,-18.756698608398438,3.25520658493042,-0.1156979501247406,19.21164541,3740,0.0003,4,866986,0.08477665483951569
227.4,206142,870096,-19.027477264404297,3.858778953552246,0.22859257459640503,17.34587598,3750,0.0003,4,869995,0.09047485888004303
223.57,206670,872455,-19.790586471557617,13.589229583740234,-0.17499780654907227,16.17669802,3760,0.0003,4,872354,0.10074778646230698
222.63,207216,874764,-20.77071762084961,4.956750392913818,-0.30987149477005005,13.496643069999998,3770,0.0003,4,874663,0.09968535602092743
220.72,207748,877015,-21.202049255371094,3.7413740158081055,0.04723562300205231,13.421088479999998,3780,0.0003,4,876914,0.09738250821828842
227.69,208329,879698,-20.500770568847656,31.761613845825195,-0.142194464802742,10.920011429999999,3790,0.0003,4,879597,0.09000498056411743
230.99,208865,881876,-19.383195877075195,15.026544570922852,-0.17717410624027252,7.64106947,3800,0.0003,4,881775,0.08435145020484924
235.05,209409,884180,-18.43353271484375,34.03437042236328,-0.01446869969367981,7.05949068,3810,0.0003,4,884079,0.08317047357559204
241.4,209994,886898,-19.472183227539062,3.9122962951660156,-0.2239324301481247,4.89138035,3820,0.0003,4,886797,0.07958818972110748
243.91,210458,888716,-17.792133331298828,2.1060776710510254,-0.6653546094894409,-0.1739813999999987,3830,0.0003,4,888615,0.08106327056884766
247.98,211105,891885,-18.31023597717285,7.788668632507324,0.10955888777971268,-0.4832652799999998,3840,0.0003,4,891784,0.07632913440465927
247.02,211725,894798,-18.294462203979492,5.906975746154785,-0.4506431818008423,-0.9556496400000009,3850,0.0003,4,894697,0.07383783161640167
245.62,212255,897017,-16.23460578918457,4.363637447357178,-0.12412025034427643,3.7219650699999995,3860,0.0003,4,896916,0.07340572774410248
246.45,212812,899409,-16.157005310058594,73.65921020507812,-0.42798909544944763,6.914483250000001,3870,0.0003,4,899308,0.07381538301706314
240.33,213264,901048,-16.898056030273438,2.2305922508239746,-0.4036587178707123,7.17545478,3880,0.0003,4,900947,0.07421612739562988
232.83,213745,902981,-15.232667922973633,6.946942329406738,0.27266770601272583,8.62587703,3890,0.0003,4,902880,0.07283486425876617
232.43,214267,905119,-14.607762336730957,16.103464126586914,-0.5185341238975525,7.65447641,3900,0.0003,4,905018,0.07327251136302948
221.71,214670,906351,-14.029532432556152,3.049360990524292,-0.08686273545026779,9.33224761,3910,0.0003,4,906250,0.07292567938566208
216.3,215184,908528,-15.663813591003418,3.128626585006714,-0.46185749769210815,13.630290239999999,3920,0.0003,4,908427,0.07384923845529556
209.7,215575,909686,-14.619380950927734,3.2475719451904297,-0.5429577827453613,18.947264470000004,3930,0.0003,4,909585,0.07055684924125671
194.34,216030,911319,-15.110647201538086,2.4353442192077637,-0.034779757261276245,17.06129691,3940,0.0003,4,911218,0.07445190846920013
187.95,216564,913593,-14.426624298095703,8.838836669921875,-0.20957255363464355,20.27112161,3950,0.0003,4,913492,0.07332203537225723
183.23,217011,915340,-16.190738677978516,11.798208236694336,0.36558255553245544,20.62123466,3960,0.0003,4,915239,0.0698869526386261
174.49,217427,916858,-14.557920455932617,3.447385549545288,0.03689846396446228,20.923680790000002,3970,0.0003,4,916757,0.07165142893791199
172.73,217861,918321,-15.242579460144043,3.6368682384490967,0.5902352929115295,22.352133720000005,3980,0.0003,4,918220,0.07237154990434647
172.1,218335,920191,-15.590174674987793,8.832035064697266,0.06286352872848511,23.860396590000004,3990,0.0003,4,920090,0.07464215159416199
175.67,218902,922686,-16.33129119873047,1.988921880722046,-0.022101551294326782,29.441498800000005,4000,0.0003,4,922585,0.0731826201081276
181.06,219370,924457,-14.73560905456543,3.437561273574829,-0.7406197786331177,28.44111192999999,4010,0.0003,4,924356,0.07125821709632874
177.89,219843,926317,-14.460893630981445,13.319364547729492,0.24420225620269775,25.573067270000003,4020,0.0003,4,926216,0.06923513114452362
186.31,220340,928317,-13.291380882263184,1.9475698471069336,-0.08586858958005905,21.180498859999997,4030,0.0003,4,928216,0.0670408383011818
193.2,220872,930639,-13.904329299926758,6.357370376586914,0.12938550114631653,22.72628053,4040,0.0003,4,930538,0.06486736238002777
195.18,221445,933111,-12.777547836303711,56.92440414428711,-0.042878612875938416,21.797368130000006,4050,0.0003,4,933010,0.0642821416258812
207.32,222062,936072,-12.718799591064453,2.681246757507324,-0.35795241594314575,20.630949250000004,4060,0.0003,4,935971,0.06239396333694458
205.59,222463,937417,-13.48934268951416,5.260221481323242,-0.15481936931610107,19.073246490000002,4070,0.0003,4,937316,0.05851699411869049
214.01,223026,939722,-11.792496681213379,4.2191162109375,0.0066667161881923676,19.2061945,4080,0.0003,4,939621,0.06253068894147873
213.44,223483,941535,-11.156932830810547,3.469111919403076,-0.2520381510257721,9.281086389999999,4090,0.0003,4,941434,0.06255927681922913
205.56,223926,943242,-11.643077850341797,2.070194721221924,-0.06053847074508667,4.901823770000001,4100,0.0003,4,943141,0.05979510024189949
214.03,224501,945860,-11.509026527404785,3.447309970855713,-0.08878564834594727,6.404395589999999,4110,0.0003,4,945759,0.059965990483760834
215.05,224992,947822,-12.040154457092285,5.940710067749023,-0.07754642516374588,8.26624937,4120,0.0003,4,947721,0.0654982179403305
219.78,225545,950295,-10.453920364379883,5.538401126861572,-0.13389384746551514,10.52839445,4130,0.0003,4,950194,0.061872731894254684
217.24,226059,952363,-10.812085151672363,8.680648803710938,0.05870512127876282,12.11923241,4140,0.0003,4,952262,0.05915882810950279
210.21,226530,954132,-10.96746826171875,2.4912052154541016,-0.16042590141296387,11.651192610000003,4150,0.0003,4,954031,0.058813828974962234
199.78,227046,956050,-9.549442291259766,3.422658920288086,0.4871782660484314,10.746435540000002,4160,0.0003,4,955949,0.05931836739182472
212.11,227630,958628,-11.783029556274414,6.6941070556640625,0.15475547313690186,10.654343899999999,4170,0.0003,4,958527,0.06039060652256012
220.91,228298,961813,-11.544593811035156,1.579055905342102,-0.9696160554885864,14.420660260000002,4180,0.0003,4,961712,0.05886532738804817
223.28,228802,963863,-10.973970413208008,4.17043399810791,-0.11495974659919739,21.055468960000002,4190,0.0003,4,963762,0.057365283370018005
237.96,229455,967038,-11.643045425415039,4.353797435760498,-0.363092839717865,23.416719859999994,4200,0.0003,4,966937,0.055537398904561996
240.25,230085,969885,-11.621049880981445,3.7704458236694336,0.36589139699935913,22.52721375,4210,0.0003,4,969784,0.056091610342264175
253.41,230755,973163,-11.207775115966797,2.5327892303466797,0.02479977160692215,20.961613569999994,4220,0.0003,4,973062,0.055800911039114
260.87,231403,976382,-13.114439010620117,2.831803321838379,0.12182624638080597,20.959091139999995,4230,0.0003,4,976281,0.054493121802806854
273.98,232090,979761,-12.847724914550781,9.117116928100586,-0.3877967596054077,19.67459646,4240,0.0003,4,979660,0.05733310058712959
282.02,232668,982334,-13.87456226348877,47.64661407470703,0.6066605448722839,17.67055609,4250,0.0003,4,982233,0.05605853348970413
290.17,233295,985067,-12.47266960144043,48.46742248535156,-0.11965619027614594,14.81641507,4260,0.0003,4,984966,0.05581720918416977
286.63,233833,987291,-12.006924629211426,2.6144235134124756,-0.3556334674358368,13.946783449999998,4270,0.0003,4,987190,0.05171474814414978
290.69,234531,990882,-12.825693130493164,26.434738159179688,0.27723562717437744,13.258837939999996,4280,0.0003,4,990781,0.05324873700737953
298.8,235178,993743,-12.142375946044922,35.09667205810547,-0.15530824661254883,14.633074120000002,4290,0.0003,4,993642,0.05720382183790207
298.38,235886,996876,-11.218111038208008,7.154942989349365,0.3036271929740906,12.780307460000001,4300,0.0003,4,996775,0.06320732086896896
299.6,236562,999845,-11.485162734985352,17.279136657714844,0.2535228133201599,8.576645410000001,4310,0.0003,4,999744,0.06141652911901474
